Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;87;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;9436;Locação de enfeite natalino "Torre Natalina com Sino":
Dimensões (AxLxP): 7,00 X 2,40 X 2,40 m,
Escultura em forma de Torre de Castelo dividida em três andares, dois andares interativos e na cobertura com um sino com desenhos de flocos de neve.
Produzida em fibra de vidro e recoberta por pintura automotiva PU e verniz auto-brilho.
Conforme Termo de Referência.;UNIDADE;1,0000;28752,4500;28752,4500;28752,4500;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;75;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23247;Locação de enfeite natalino "Estrela Pequena Vermelha": 
Dimensões (AxLxP): 0,65 X 0,65 X 0,30 m,
Escultura em formato de estrela. 
Produzida em fibra de vidro e recoberta por pintura automotiva PU e verniz autobrilho.
Conforme Termo de Referência.;UNIDADE;1,0000;729,2500;729,2500;729,2500;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;76;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;10071;Locação de enfeite natalino formato "Caixa de Presente", alta, na cor verde:
Com um laço no topo,
Dimensões (AxLxP): 1,30m x 0,85m x 0,85m, 
Confeccionado em fibra de vidro e recoberta por pintura automotiva PU e verniz auto brilho.
Conforme Termo de Referência.;UNIDADE;1,0000;1940,6000;1940,6000;1940,6000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;78;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;36291;Locação de enfeite natalino formato "Caixa de Presente", baixa, na cor amarela:
Com um laço no topo,
Dimensões (AxLxP) 1,00m x 0,85m x 0,85m, 
Confeccionado em fibra de vidro e recoberta por pintura automotiva PU e verniz auto brilho.
Conforme Termo de Referência.;UNIDADE;1,0000;1682,8000;1682,8000;1682,8000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;82;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;2411;Locação de enfeite natalino "Noel na Chaminé":
Dimensões (AxL): 1,70 X 1,10 m,
Luminoso em forma de Noel na Chaminé produzido em estrutura metálica galvanizada de ferros chatos 3/8 x 1/8, redondos 3/8 e cantoneiras para adaptação ao poste, contornado com mangueira luminosa LED 13mm e 36 lâmpadas por metro.
Conforme Termo de Referência.;UNIDADE;2,0000;920,3700;1840,7400;1840,7400;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;83;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;16305;Locação de enfeite natalino "Noel Tradicional"
Dimensões (AxLxP): 1,85 X 0,80 X 0,70 m, 
Escultura em forma de papai noel segurando o cinto, com vestes tradicionais.
Produzido em fibra de vidro e recoberta por pintura automotiva PU e verniz auto- brilho.
Conforme Termo de Referência.;UNIDADE;2,0000;2196,7000;4393,4000;4393,4000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;84;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;18667;Locação de enfeite natalino "Pinheirinho com Estrela, Laço e tela de LED ":
Dimensões (AxL): 1,50 X 0,90 m,
Luminoso em forma de Pinheiro produzido em estrutura metálica galvanizada de ferro chato 3/8 x 1/8, redondos 3/8 e cantoneiras para adaptação ao poste, contornado com mangueira luminosa LED 13mm de 36 lâmpadas por metro.
Conforme Termo de Referência.;UNIDADE;2,0000;850,0000;1700,0000;1700,0000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;85;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23623;Locação de enfeite natalino "Presépio Luminoso 400"
Dimensões (LxA): 4,00 X 2,35 m, 
Produzido em estrutura metálica galvanizada de tubos metalon 20x20 PAR18, redondos 3/8 e chatos 3/8x1/8, contornado com mangueiras luminosas LED 13mm e 36 lâmpadas por metro.
Conforme Termo de Referência.;UNIDADE;1,0000;4545,5100;4545,5100;4545,5100;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;88;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;39280;Prestação de serviços de locação com montagem e desmontagem de pavilhão, estande de octanorm, piso deck de madeira e climatizador para festa Expo Telêmaco. Conforme Termo de Referência.;GLOBAL;0,5000;365802,0700;182901,0350;182901,0350;10/01/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;90;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;2188;Instalação, Montagem, Manutenção e Remoção de figuras natalinas. Conforme Tabela SINAPI e composição de Código Municipal CPU-TB-023.;UNIDADE;100,0000;293,0500;29305,0000;29305,0000;01/11/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;89;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41882;Cursos e capacitações. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;0,5000;20000,0000;10000,0000;10000,0000;01/07/2027
SMCT - Gabinete da Secretaria Municipal de Cultura e Turismo;16001;91;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41881;Forro Casa das Artes. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;0,5000;130000,0000;65000,0000;65000,0000;01/09/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;2;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;19336;Implantação de Sistemas Integrados de Gestão Pública com serviços de Instalação, Migração de Dados, Desenvolvimento, Conversão, Configuração, Integração, Rotinas de Backup, Manutenção Evolutiva, Customização e Implementações, Suporte Técnico, e Treinamento de pessoal. Conforme descrição no Termo de Referência.;GLOBAL;12,0000;38964,0000;467568,0000;467568,0000;01/06/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;1;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;38698;Licenciamento de software de Sistemas Integrados de Gestão Pública, contendo os seguintes módulos: Planejamento, Contabilidade e Tesouraria, Portal da Transparência, Tributação Municipal e Escrituração Fiscal, Nota Fiscal Eletrônica de Serviços, Compras, Licitação e Contratos, Almoxarifado, Patrimônio, Controle de Frotas, Recursos Humanos, Controle Interno, Procuradoria, Obras e Posturas, Componentes Técnicos, para a Prefeitura e Fundo de Previdência. Conforme descrição no Termo de Referência;MÊS;12,0000;59775,9200;717311,0400;0,0000;01/07/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;3;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43616;Renovação e validação de Certificado Digital ICP Brasil, tipo A3 (somente certificado), para os servidores (e-CPF) que possuem token (validade de 36 meses).;UNIDADE;15,0000;37,4600;561,9000;561,9000;01/06/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;4;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43617;Emissão e validação de Certificado Digital ICP Brasil, tipo A3 (incluindo token), para os servidores (e-CPF) que não possuem token (validade 36 meses).;UNIDADE;15,0000;107,7100;1615,6500;1615,6500;01/06/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;5;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43618;Emissão e validação de Certificado Digital ICP Brasil, tipo A1 para os servidores (e-CPF), (validade de 12 meses).;UNIDADE;5,0000;37,4600;187,3000;187,3000;01/06/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;6;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43619;Renovação e validação de Certificado Digital ICP Brasil, tipo A1 para os servidores (e-CPF), (validade de 12 meses).;UNIDADE;10,0000;37,4600;374,6000;374,6000;01/06/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;7;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41908;Serviços cartorários. PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;20,0000;2500,0000;50000,0000;50000,0000;01/02/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;8;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43107;Outsourcing de Impressão - Páginas Impressas Monocromática sem fornecimento papel.
Compatível com papel sulfite A4 e A3:
Gramatura: 75 a 180 g/m²,
Conforme especificado no Termo de Referência.;UNIDADE;500000,0000;0,0700;35000,0000;35000,0000;01/03/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;9;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43223;Outsourcing de Impressão - Locação de Equipamento - Impressora Monocromático A4 acima de 50 ppm - SMF (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;12,0000;635,8800;7630,5600;7630,5600;01/03/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;10;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43224;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Monocromático A4 acima de 40 ppm - SMF (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;12,0000;1243,4800;14921,7600;14921,7600;01/03/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;12;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;5476;Serviço de chaveiro de troca de segredo de chaves yale, incluso 2 chaves.;UNIDADE;10,0000;42,1000;421,0000;421,0000;01/10/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;13;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23440;Serviço de chaveiro para confecção (cópia) de chaves simples para veículos.;UNIDADE;5,0000;25,0000;125,0000;125,0000;01/10/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;11;Serviço;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23755;Serviço de chaveiro para confecção (cópia) de chaves yale.;UNIDADE;10,0000;9,7000;97,0000;97,0000;01/10/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;14;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41885;Serviço de Contratação de Seguro de Veículos. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;0,0300;120000,0000;3600,0000;3600,0000;01/12/2027
SMF -  Gabinete da Secretaria Municipal de Finanças;07001;15;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41882;Cursos e capacitações. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;0,5000;20000,0000;10000,0000;10000,0000;01/07/2027
Gabinete da Secretaria Geral;02001;1;Material;;;Catálogo do Compras.gov.br;Material;1;CLASSE NÃO CLASSIFICADA;;;41143;CERTIFICADO DIGITAL - MODELO A1 - PESSOA JURÍDICA;UNIDADE;1,0000;249,9000;249,9000;0,0000;01/06/2027
Gabinete da Secretaria Geral;02001;2;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43617;Emissão e validação de Certificado Digital ICP Brasil, tipo A3 (incluindo token), para os servidores (e-CPF) que não possuem token (validade 36 meses).;UNIDADE;3,0000;107,7100;323,1300;323,1300;01/06/2027
Gabinete da Secretaria Geral;02001;3;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43616;Renovação e validação de Certificado Digital ICP Brasil, tipo A3 (somente certificado), para os servidores (e-CPF) que possuem token (validade de 36 meses).;UNIDADE;6,0000;37,4600;224,7600;224,7600;01/06/2027
Gabinete da Secretaria Geral;02001;4;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44953;Renoção de certificação A3 (CNPJ). PCA - PLANO DE CONTRATAÇÃO ANUAL;UNIDADE;1,0000;37,4600;37,4600;37,4600;01/06/2027
Gabinete da Secretaria Geral;02001;5;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44952;Renoção de certificação A1 (CNPJ). PCA - PLANO DE CONTRATAÇÃO ANUAL;UNIDADE;1,0000;37,4600;37,4600;37,4600;01/06/2027
Gabinete da Secretaria Geral;02001;6;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43618;Emissão e validação de Certificado Digital ICP Brasil, tipo A1 para os servidores (e-CPF), (validade de 12 meses).;UNIDADE;3,0000;37,4600;112,3800;112,3800;01/06/2027
Gabinete da Secretaria Geral;02001;7;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43619;Renovação e validação de Certificado Digital ICP Brasil, tipo A1 para os servidores (e-CPF), (validade de 12 meses).;UNIDADE;3,0000;37,4600;112,3800;112,3800;01/06/2027
Gabinete da Secretaria Geral;02001;8;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41939;Manutenção preventiva e corretiva de equipamentos industriais e eletrodomésticos com fornecimento de peças e insumos. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;2,0000;221,0000;442,0000;442,0000;01/04/2027
Gabinete da Secretaria Geral;02001;9;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;22015;Serviço de Manutenção Corretiva em Bebedouro Elétrico para galão. Conforme termo de referência.;HORA;2,0000;222,3000;444,6000;444,6000;01/04/2027
Gabinete da Secretaria Geral;02001;10;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;22020;Serviço de Manutenção Corretiva em Bebedouro simples - 1 coluna. Conforme termo de referência.;HORA;2,0000;184,2500;368,5000;368,5000;01/04/2027
Gabinete da Secretaria Geral;02001;11;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;1836;Serviço de Manutenção Preventiva em Bebedouro Elétrico para  galão,
Verificação do circuito elétrico, da carga de gás, da chave liga/desliga, do botão ou torneira de acionamento de água e do termostato. Verificação de amperagem do motor e compressor. Limpeza do condensador. Verificação de vazamento de água e higienização completa.
Conforme termo de referência.;UNIDADE;2,0000;216,0000;432,0000;432,0000;01/04/2027
Gabinete da Secretaria Geral;02001;12;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;1840;Serviço de Manutenção Preventiva em Bebedouro simples 1 coluna,
Verificação do circuito elétrico, da carga de gás e do termostato. Verificação de amperagem do motor. Verificação de vazamento de água. Verificação das mangueiras, torneiras e acionamento de saída de água para copo e jato. Limpeza de condensador. Higienização completa.
Conforme termo de referência.;UNIDADE;2,0000;227,0000;454,0000;454,0000;01/04/2027
Gabinete da Secretaria Geral;02001;13;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICO;;;22741;Aquisição de peças para manutenção dos seguintes equipamentos:
Aspirador de pó, Electrolux/Britânia/Aero Clean/Ultralux,
Batedeira, Arno/ Cadence /Philips/Walita/ Britânia/Philco,
Forno Elétrico, Muller /Fischer/Philco,
Freezer horizontal: 1 tampa, 210 litros. Marca: Electrolux,
Freezer Horizontal, linha branca CHA31, 530litros. Marcas: Consul / Fricon,
Freezer Horizontal linha branca 01 / 02 portas  H 500 - H 300. Marca: Electrolux,
Freezer vertical, com porta reversível, 230/250 litros, degelo cycle defrost. Marca: Consul,
Freezer vertical. Marca: Electrolux,
Refrigerador industrial: 4 portas em aço inox, capacidade 1000 litros. Marcas: Unifrio / Gelopar,
Refrigerador 1 porta linha branca  / marrom 310 litros. Marcas: Consul  / Continental / Electrolux,
Refrigerador  comercial 5 portas, Polo frio,
Refrigerador duplex frost free  linha branca DC-47 DC-48. Marcas: Electrolux / Consul,
Refrigerador duplex frost free RDV 48 linha branca. Marca: Continental,
Bebedouro Industrial em inox 3 ou 4 torneiras. Marca: KSE 200/ECOBLU,
Bebedouro Elétrico para galão. Marcas: BELLIERE / IBBL,
Bebedouro simples de pressão. Marcas Beggel / Libell,
Freezer: horizontal, 316 L, duas portas Marca: Esmaltec,
Bebedouro de pressão,127 W, duplo com 2 alturas, Marcas: Libbell / BELLIERE,
Lavadora de roupa 8 / 10 / 12 kg. Marcas: Brastemp / Consul / Electrolux/Panasonic,
Lavadora de roupa tipo tanquinho, Mueller/Britânia/ Inova/Colormaq,
Secadora 10 kg, painel digital, cesto em inox. Marcas: Brastemp / Electrolux,
Conforme Termo de Referência.;GLOBAL;0,0200;25000,0000;500,0000;500,0000;01/04/2027
Gabinete da Secretaria Geral;02001;15;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42453;Reparo de válvula do pneu com material e mão de obra - carros utilitários/passeio e motos.;UNIDADE;15,0000;25,0000;375,0000;375,0000;01/11/2027
Gabinete da Secretaria Geral;02001;14;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42452;Reparo de pneu com furo/rasgo com fornecimento de material e mão-de-obra - carros utilitários/passeio e motos.;UNIDADE;15,0000;15,0000;225,0000;225,0000;01/11/2027
Gabinete da Secretaria Geral;02001;16;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;45005;Troca de pneu com material e mão de obra - veículos leves. PCA - PLANO DE CONTRATAÇÃO ANUAL.;UNIDADE;10,0000;50,0000;500,0000;500,0000;01/11/2027
Gabinete da Secretaria Geral;02001;17;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41908;Serviços cartorários. PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;2,0000;2500,0000;5000,0000;5000,0000;01/02/2027
Gabinete da Secretaria Geral;02001;18;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;2041;Serviço de revelação de fotos, formato 10x15, colorida, nas seguintes especificações mínimas: fotos reveladas em estúdio da Contratada, padrão comercial, plano de fundo conforme arquivo fotográfico, papel próprio, liso e brilhante, fotos nítidas, sem manchas, descoramentos e/ou rasuras. Conforme Termo de Referência.;UNIDADE;30,0000;4,0000;120,0000;120,0000;01/06/2027
Gabinete da Secretaria Geral;02001;19;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;2042;Serviço de revelação de fotos, formato 15x21, colorida, nas seguintes especificações mínimas: fotos reveladas em estúdio da Contratada, padrão comercial, plano de fundo conforme arquivo fotográfico, papel próprio, liso e brilhante, fotos nítidas, sem manchas, descoramentos e/ou rasuras. Conforme Termo de Referência.;UNIDADE;30,0000;6,0000;180,0000;180,0000;01/06/2027
Gabinete da Secretaria Geral;02001;23;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43209;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Monocromático A4 acima de 40 ppm - SGG (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
